Sale ID,Date,Product,Quantity,Price,Total,Customer ID,Customer Name,Payment Method,Region
199,2024-02-23,Headphones,5,26.25,131.25,26fee54a-c319-4487-94ca-aaad0ca1e399,Sandra Ellis,Credit Card,Asia
200,2024-07-01,Monitor,10,314.26,3142.6,56508d4a-6794-4c56-b33b-f24e3dfff89c,Kimberly Hardy,Bank Transfer,Asia
201,2024-04-03,Mouse,6,218.96,1313.76,0328d635-e88e-454f-b14e-38092eb82dc8,Anthony Hernandez,Debit Card,Oceania
202,2024-07-20,Headphones,9,154.0,1386.0,c0e14420-e1c8-427c-af02-8874523ba835,Darlene Curtis,Debit Card,Oceania
203,2024-03-08,Keyboard,3,427.66,1282.98,6f85b993-0f5a-4bcf-bdd2-128a5e9cfd91,Sheri Turner,Cash,Europe
204,2024-08-29,Laptop,3,452.97,1358.91,73acff0a-b28b-4b15-adf7-f5fed86c3ddd,Rachel Cohen,PayPal,Africa
205,2024-07-01,Keyboard,8,132.29,1058.32,78ac5a3a-14cd-46c4-957c-3f6c91be0a4d,Julie Nguyen,Debit Card,South America
206,2024-01-08,Laptop,2,345.04,690.08,97c199e4-e1d6-4422-b4b7-64aa259c2075,Brenda Hill,Bank Transfer,Asia
207,2024-02-10,Printer,8,429.71,3437.68,341cd509-7277-4ce5-ba8a-119b4c51e4f7,Jacqueline Jones,Cash,South America
208,2024-03-28,Smartphone,1,41.8,41.8,0d80cdfb-6378-4cd6-adfb-f1bc15462e6e,Joshua Kidd,Cash,Asia
209,2024-05-30,Monitor,7,497.04,3479.28,6bd4bbf9-fb5c-4ad7-9fdf-4aa8ea655c27,Kathryn Davis,Debit Card,Asia
210,2024-06-19,Webcam,8,335.1,2680.8,95c5a926-ce4d-45a3-ab36-4ed7d8785962,Regina Gomez,Debit Card,Asia
211,2024-04-20,Printer,8,72.85,582.8,9af45eed-f945-4036-b71d-4141688fdc89,Rachel Roberts,PayPal,Asia
212,2024-01-23,Laptop,3,258.03,774.09,23f04903-9922-466e-b5d3-d645fd56d505,Jared Ho,PayPal,South America
213,2024-02-12,Mouse,7,321.95,2253.65,7365b154-c62b-43ed-be0d-ed5229b07962,Thomas Jackson,Bank Transfer,Africa
214,2024-04-07,Smartphone,10,419.89,4198.9,a42341a3-6b33-4d30-81e2-61c4b67b2ab0,Kyle Martinez,Cash,Oceania
215,2024-05-28,Keyboard,5,421.44,2107.2,35097f31-0031-4c85-afc7-280f3d71accc,Margaret Taylor,Bank Transfer,Oceania
216,2024-02-24,Smartphone,9,484.91,4364.19,56385459-509f-47e2-9160-5d280ddbb837,Brian Stevens DVM,PayPal,Africa
217,2024-06-18,Laptop,2,50.21,100.42,0082ab91-513a-428b-b00f-7803da656917,April Ray,Debit Card,South America
218,2024-07-20,Laptop,6,255.87,1535.22,a7cece92-1f36-48a5-8466-8e1de3ebe5c7,Ruth King,PayPal,Europe
219,2024-02-08,Keyboard,4,490.88,1963.52,b609e8bc-74cb-4357-8e9d-62694f7526c2,Gregory Mcdonald,Debit Card,Europe
220,2024-08-22,Monitor,2,408.52,817.04,19baf13c-aae6-465e-9cb0-0a60c96f0300,Zachary Smith,PayPal,North America
221,2024-03-18,Mouse,7,142.09,994.63,6a154b51-dbf5-4a18-9043-ca3e5bdbeb67,Brianna Boyle,Debit Card,South America
222,2024-02-06,Headphones,3,91.09,273.27,04f79592-dfd2-4d67-9b97-ac940f24978e,Jeffery Nguyen,Bank Transfer,South America
223,2024-05-27,Printer,6,473.87,2843.22,cfbcd3b6-1a60-484d-9e92-4bd9b40b1c30,Elizabeth Beard,Bank Transfer,Europe
224,2024-08-25,Mouse,6,182.53,1095.18,4c09b43d-9518-4a14-ad50-c77b7ef48f9d,Kathryn Garcia,Bank Transfer,Oceania
225,2024-01-07,Monitor,2,17.75,35.5,0cec3d59-b06a-4cd1-a164-84f8b0454f4e,Dennis Myers,Cash,Asia
226,2024-04-24,Mouse,1,360.59,360.59,c28c3ad5-3c15-4a6c-abf9-c0d5b6a9068d,Melissa White,Debit Card,South America
227,2024-08-09,Webcam,2,480.86,961.72,5ffe1e29-d98f-4164-b2d0-4bdca7cd2039,Samantha Baker,PayPal,Oceania
228,2024-02-07,Keyboard,9,475.27,4277.43,01966833-be2d-44f3-b12d-251ed1c77117,Elizabeth Gardner,Credit Card,Africa
229,2024-01-08,Printer,4,369.82,1479.28,9c99d990-c975-48bd-b91c-60cddce2d9ac,Samantha Jones,Bank Transfer,Oceania
230,2024-03-01,Printer,7,43.92,307.44,c5a81275-2425-4619-9ab2-97b00d6c65f8,Daniel Baker,Debit Card,Asia
231,2024-03-15,Mouse,6,383.65,2301.9,334e29a8-380c-445e-b826-1705716ff1a9,George Jackson,Debit Card,Africa
232,2024-08-25,Mouse,6,68.35,410.1,270e46a0-44b3-4d2b-8bc8-24b79c4354d0,Linda Caldwell,Credit Card,Oceania
233,2024-04-18,Headphones,2,430.34,860.68,4e120381-4f70-49e1-98f5-6fd5641fb535,Jeremy Olsen,PayPal,Europe
234,2024-07-27,Laptop,2,288.15,576.3,e67e49ca-865d-42e8-9722-09efaa22fe82,Joseph Ramirez,Credit Card,Africa
235,2024-08-16,Smartphone,7,272.82,1909.74,1d58bd2b-ddcf-43d2-9458-25c5d62934b3,Stacey Rios,Bank Transfer,Oceania
236,2024-05-28,Mouse,8,498.32,3986.56,8b1335e6-d72f-4dcc-9108-719b7e9a0b22,Jennifer Reynolds,Cash,Asia
237,2024-07-25,Mouse,2,84.32,168.64,9e243d82-2fe4-4abb-8f56-a7c00f2f4025,Kristy Sellers,Debit Card,North America
238,2024-05-24,Webcam,3,303.97,911.91,8294ccd7-dad7-4c8d-99fa-401eab87f9cb,Andrea Schmidt,Credit Card,South America
239,2024-08-23,Headphones,1,63.12,63.12,7a354de5-a243-4990-9a2d-116ed17ad2de,Melissa Vaughn,Credit Card,Africa
240,2024-08-20,Keyboard,10,259.51,2595.1,b312d3b1-98f2-4423-985c-3070c6580ed2,Alison Baird,Bank Transfer,Oceania
241,2024-05-28,Monitor,1,392.14,392.14,42adcf1a-09df-47da-9e97-aef7d610a451,Thomas Beck,PayPal,Europe
242,2024-08-15,Mouse,4,318.4,1273.6,db392eb5-8b09-4975-8568-c6bb6e8ebdfc,Sarah Jackson,PayPal,Europe
243,2024-01-25,Printer,7,184.74,1293.18,69943455-b37a-45d8-9882-cebb5abafd28,Sherry Murray,Bank Transfer,Oceania
244,2024-02-28,Smartphone,5,113.09,565.45,a35930ba-f513-446f-91f3-c702c7aee32d,James Gonzalez DVM,Debit Card,Asia
245,2024-04-12,Laptop,2,167.83,335.66,005f0745-71d6-4f28-a1c1-9a099ad426da,Tracy Caldwell,Cash,South America
246,2024-08-01,Monitor,1,313.88,313.88,34234975-deee-4c49-b879-2f8caa071680,Joseph Hebert,Bank Transfer,Europe
247,2024-06-29,Smartphone,1,194.23,194.23,04385677-22fc-4702-a916-e61b0e9d4fff,Emily Heath,Bank Transfer,North America
248,2024-08-31,Headphones,1,499.2,499.2,b58fa538-0d0c-4029-84bb-86fc74091aac,Deborah Navarro,Bank Transfer,Oceania
249,2024-08-10,Printer,8,225.9,1807.2,243b8f65-cb1b-4962-9189-49949524ed6f,Heather Clark DDS,PayPal,Africa
250,2024-02-22,Mouse,9,499.99,4499.91,476d0569-e08c-48b3-b730-f39330191d5e,Kevin Jones,Bank Transfer,North America
251,2024-02-02,Webcam,4,38.04,152.16,dd3e7519-6cbf-4f86-98c7-df46fa66c296,Gregory Rangel,Credit Card,Asia
252,2024-01-29,Keyboard,8,187.59,1500.72,cbfb8a27-b889-460c-b232-6b3463e5e4b0,Raymond White,Cash,Africa
253,2024-03-01,Laptop,3,116.7,350.1,7bc1809e-dece-43bf-9038-3e70722f9349,Lisa Morgan,Bank Transfer,Asia
254,2024-08-27,Webcam,1,237.64,237.64,4c73f46e-9704-4ae8-8efa-d18d25698c20,Thomas Carter,PayPal,Asia
255,2024-05-01,Laptop,10,279.89,2798.9,165fa768-4314-4273-a3b3-b094f116deba,Diane Johnson,Credit Card,North America
256,2024-05-02,Smartphone,9,115.37,1038.33,b1fdab98-05ac-4b41-89d7-1b63b08b9b27,Krista Clark,PayPal,South America
257,2024-02-07,Headphones,3,439.85,1319.55,5ea4ed9a-6952-4e1b-aa35-13adacd4b606,Sarah Hart,Cash,Asia
258,2024-06-01,Keyboard,7,368.57,2579.99,c9bd8b73-7634-4bd0-827c-7a529bfa16dc,James Carrillo,PayPal,South America
259,2024-01-24,Printer,1,86.98,86.98,a14d3f2e-ec84-4793-9eb0-e04e3996a893,David Short,PayPal,Asia
260,2024-06-24,Keyboard,10,139.96,1399.6,bcb558ae-0ef2-4638-bbe9-a58377fb5f40,Alyssa Mcmahon,PayPal,Asia
261,2024-02-26,Smartphone,10,241.53,2415.3,b9de87f6-3d74-4182-accb-8a45cd51c33d,Nathan Barron,Cash,North America
262,2024-06-13,Webcam,8,93.46,747.68,9d68fc48-a874-45b5-8947-738a9230182e,Nathaniel Rodriguez,PayPal,Europe
263,2024-04-01,Laptop,3,459.41,1378.23,bb418c7b-f7bf-42eb-8114-55b6240ffed7,Thomas Walters,Debit Card,Asia
264,2024-03-29,Mouse,4,411.09,1644.36,d0d394fe-1557-4fe3-9aae-8cb48eb7f6ce,Briana Davila,Cash,North America
265,2024-03-15,Mouse,10,250.03,2500.3,fefc4c74-a4f1-47e1-a461-49b95000ace9,Alexis Reed,Cash,Africa
266,2024-06-12,Webcam,8,161.74,1293.92,63f8d754-3dd5-4960-b296-d0ec61e1bb2b,Gary Wells,Credit Card,North America
267,2024-04-13,Mouse,3,304.28,912.84,637941c0-2e4d-4cf1-9b44-35a143330067,Aaron Anderson,Cash,Oceania
268,2024-03-01,Mouse,5,49.68,248.4,302ce1f3-8259-4d91-94df-98be4c5ca62a,Charles Ray,PayPal,Asia
269,2024-06-04,Webcam,7,54.72,383.04,fa23eb18-79d6-4b6c-93ce-1ab328961e04,Darryl Rodgers,Cash,Oceania
270,2024-02-10,Mouse,6,480.6,2883.6,87bc5d11-e3e3-41bd-b704-71221f3c140e,Joanne Taylor,Cash,Europe
271,2024-02-23,Monitor,9,421.7,3795.3,b4674bf9-18e9-47f5-a0b9-09d0aae01860,Amber King,Bank Transfer,North America
272,2024-02-29,Webcam,8,303.16,2425.28,b37bd676-dc66-4332-a0a2-d4291443a9e7,Pamela Schultz,Debit Card,North America
273,2024-02-15,Smartphone,3,445.59,1336.77,9ef75151-6bc7-4f36-a9a2-486bf4126b7b,Danielle Morris,Cash,South America
274,2024-02-13,Mouse,9,132.4,1191.6,d4862abe-dba9-40b3-9a00-6b7a36f1ad7b,James George,Debit Card,Asia
275,2024-05-17,Monitor,8,494.09,3952.72,3001bfff-8fdb-45e3-a742-0b6dc9a1fc26,Gary Durham,Debit Card,South America
276,2024-06-15,Webcam,7,28.45,199.15,4146e08e-e1e9-436d-90bd-d88d1168944e,Kevin Wright,Bank Transfer,Asia
277,2024-01-16,Mouse,3,453.65,1360.95,cda9ec4e-20aa-4c08-abc8-717a234cb6d3,Alexandra Williams,Cash,Oceania
278,2024-02-25,Webcam,8,198.05,1584.4,f65d6605-334c-4fac-81e6-36f333d27187,Michael Andrews,PayPal,North America
279,2024-07-28,Laptop,2,399.59,799.18,ae643618-d1b4-448e-8e53-69d8d742defe,Christine Powell,PayPal,Asia
280,2024-03-25,Printer,1,56.91,56.91,c02d88fc-d620-426e-b45a-d46848f16694,Brian Brown,Cash,North America
281,2024-07-19,Mouse,7,476.7,3336.9,8cf8cbdd-1446-419c-9bd4-f1d6a4a893ad,Thomas Carey,Bank Transfer,South America
282,2024-08-18,Monitor,8,219.15,1753.2,30693ad0-6841-49c6-87ea-e53bfa529f81,Frank Frederick,PayPal,Europe
283,2024-02-25,Monitor,5,147.05,735.25,2604bf8a-c9f5-4ef6-8ca6-951d15f1b311,Melissa Reid,PayPal,Europe
284,2024-01-12,Smartphone,3,157.47,472.41,39b15bdd-4ed9-4b1b-94a2-3119556b69f6,Matthew Rangel,PayPal,South America
285,2024-05-05,Smartphone,4,321.97,1287.88,63289b50-818b-410b-a18c-fc49a7f6669d,Shelly Ellis,Debit Card,South America
286,2024-03-21,Keyboard,3,17.1,51.3,6c2581ac-ad3b-455b-83d0-e50bf8ab2d30,Jacqueline Edwards,Cash,Africa
287,2024-05-02,Webcam,8,449.79,3598.32,b5ec484d-44e2-44c5-9e8f-4b3e0bf07d74,Kristi Meyer,Credit Card,North America
288,2024-01-17,Printer,8,211.8,1694.4,06bc390e-2470-4250-aa82-bc2ee5343b79,Angela Brown,Debit Card,Oceania
289,2024-01-30,Laptop,4,422.54,1690.16,da0c832c-98f6-4edc-bba3-30f7381d37e4,Kenneth Reid,Credit Card,South America
290,2024-06-30,Smartphone,5,382.85,1914.25,89ce7da3-eb50-469e-a22e-34938e9fcf86,Carrie Donovan,Credit Card,Europe
291,2024-08-28,Webcam,5,27.33,136.65,fbe82dfd-4d93-4519-9310-524061a08068,Brittany Santiago,PayPal,Africa
292,2024-04-10,Keyboard,9,419.38,3774.42,7110bb8f-94d3-420e-b01f-85139075b22a,Kevin Flores,Credit Card,Oceania
293,2024-07-13,Printer,2,155.18,310.36,5c77e7b7-1cdf-450a-9377-bfb626169bb5,Jason Jones,Credit Card,Oceania
294,2024-07-28,Smartphone,10,427.53,4275.3,db6ee895-e110-4e2e-b7dc-0f8b8e774a8f,Cassandra Harris,Debit Card,North America
295,2024-05-22,Mouse,8,433.74,3469.92,46bac6c9-dca2-465f-abd5-0b3f2e84cbb0,Melanie Davis,Debit Card,Europe
296,2024-08-06,Smartphone,7,377.08,2639.56,c0c06dd7-7552-43b6-92fd-eea443b796ee,Glenn Pennington,Cash,Oceania
297,2024-07-10,Printer,1,288.02,288.02,dafe25c8-9c42-4bb0-b572-41e8dd307449,Michael Lopez,PayPal,Africa
298,2024-08-22,Headphones,7,146.11,1022.77,5436fc43-c5ba-4728-afd2-ab1a81c722e3,Tammy Woods,PayPal,Oceania
299,2024-06-16,Laptop,3,121.32,363.96,efdf936f-21a4-4007-86cc-3d5eb5503d20,James Summers,Cash,Europe
300,2024-02-21,Mouse,7,345.3,2417.1,de536202-46e9-41a3-bd90-1e79021bf336,Michael Rojas,Credit Card,Europe
301,2024-03-14,Laptop,6,327.17,1963.02,d99d75fa-fe0c-4ffb-8b1d-176cbda21185,Sally Lloyd,Cash,North America
302,2024-04-29,Monitor,4,371.08,1484.32,0f99578d-72cf-49b4-8292-db9e8dd73b3f,Steven Aguirre,Cash,Oceania
303,2024-05-14,Headphones,10,458.62,4586.2,f6689f72-c286-4d0c-8c13-281ef8cfa1e6,Edward Martin,Cash,Africa
304,2024-03-18,Laptop,3,293.62,880.86,eb370d91-12ce-4432-8529-b43e82fd2730,Kerry Hines,Cash,Europe
305,2024-04-01,Laptop,6,23.86,143.16,1885ac5a-c919-4ec6-8b97-cc37926f1127,Sarah Mccall,Cash,Oceania
306,2024-02-06,Printer,1,172.89,172.89,502e0c00-1d4a-4cae-9a18-c8a9c164dbaa,Alejandro Spence,Cash,Africa
307,2024-01-08,Monitor,9,122.12,1099.08,8b1bf991-b27b-45de-a66b-4b06a78df78d,Blake Garza,Bank Transfer,North America
308,2024-03-20,Laptop,6,46.73,280.38,f6af49fb-e946-4ca6-ba76-06bb59822708,Cheryl Taylor MD,Bank Transfer,Africa
309,2024-05-12,Headphones,6,425.24,2551.44,6d0e5821-7fb4-4b10-a5ac-75acb1cee051,Erika Tran,Debit Card,Oceania
310,2024-05-24,Smartphone,7,374.1,2618.7,d09f437a-3b23-41d8-aa06-5ae65a22ee49,Elizabeth Rivers,Credit Card,North America
311,2024-08-27,Printer,8,86.47,691.76,7a500c06-94bb-435c-8fbb-07a02ca44937,Austin Young PhD,PayPal,North America
312,2024-06-24,Smartphone,1,395.06,395.06,cf504fd1-64f6-49e4-b5a7-e92f8ffc049c,Crystal Stewart,Cash,Asia
313,2024-06-03,Laptop,9,121.56,1094.04,4d0839f7-7e7a-45e7-9537-bd41c31a2ae2,Lauren Cole,Bank Transfer,Europe
314,2024-02-26,Keyboard,5,148.26,741.3,39a0e5a6-47c1-4050-9361-32938f48e84a,Christopher Wilson,Debit Card,Asia
315,2024-03-20,Webcam,9,90.75,816.75,9f98d7e9-9329-4bab-9f68-de620efb54e1,Isaiah Banks,Cash,Asia
316,2024-04-19,Headphones,10,270.16,2701.6,717cfeba-2d1b-4692-b971-cfa9b3908a64,Michael Powell,Cash,Asia
317,2024-06-10,Headphones,5,350.16,1750.8,e1b24d53-183e-4e49-bbe5-b167ab1fd541,Donald Johnson,Credit Card,South America
318,2024-05-11,Laptop,9,190.55,1714.95,24002fe3-ee16-48e7-9c96-c57b48264781,Tracy Green,Bank Transfer,Asia
319,2024-02-06,Mouse,10,27.38,273.8,0e96f10e-51a2-4f00-a1df-f868962257bb,Emily Wilson,Bank Transfer,North America
320,2024-02-25,Smartphone,5,277.2,1386.0,d1a78bba-5239-430e-b27e-70db2a6b0345,Tanya Cannon,Credit Card,Asia
321,2024-03-14,Laptop,9,28.14,253.26,8bf7d816-85a1-4a0d-a621-a1a151370f21,Latasha Nelson,Bank Transfer,North America
322,2024-06-07,Mouse,4,372.33,1489.32,f7c2d1aa-ef42-44f1-8923-80318a7ae97d,Michael Russell,PayPal,Oceania
323,2024-04-03,Webcam,1,15.28,15.28,09a5272d-ae6f-4931-ab4b-472a2d798ff4,Patricia Avila,Debit Card,Oceania
324,2024-03-18,Webcam,2,205.58,411.16,30d8beef-85fd-49c1-865c-fc755d24ef11,Ashley Bates,Debit Card,Oceania
325,2024-02-26,Mouse,1,472.5,472.5,13136d18-21ff-4825-a996-554892f39b89,Patricia Stevens,PayPal,South America
326,2024-07-12,Monitor,9,25.49,229.41,99a52a09-3e05-4326-bfad-cd7e6630a982,Andrew Lopez,Credit Card,North America
327,2024-06-17,Keyboard,4,410.67,1642.68,1a23d990-991c-4ee6-9645-42806dceff0f,Melanie Carter,Debit Card,Africa
328,2024-02-12,Smartphone,7,391.63,2741.41,e40f92c7-d8ad-44e3-9ac2-db9228cf2033,Tanya Hayes,Debit Card,Asia
329,2024-06-23,Laptop,8,172.31,1378.48,56bf6b70-bc57-48d3-8c79-6f91038a6564,Kristopher Lopez,PayPal,Asia
330,2024-02-17,Monitor,3,37.0,111.0,44f68439-0e62-45ce-a6b7-38f348e5a0b4,Jonathan Anderson,Cash,Europe
331,2024-01-09,Monitor,10,104.0,1040.0,f9688e4a-9dc2-4c0b-8fc9-bfcfaac461cc,Bethany Wagner,Credit Card,Asia
332,2024-04-10,Headphones,2,441.13,882.26,53cd5f1e-e0a0-4000-865c-635d603f683f,Christine Jones,Debit Card,South America
333,2024-03-28,Headphones,7,155.03,1085.21,a51d966a-1406-4f14-b008-049955e3bff1,Scott Quinn,Cash,Oceania
334,2024-06-28,Smartphone,3,292.16,876.48,6e30ef13-c8d5-479b-a305-b0abd65840dc,Jeffrey Cruz,PayPal,Europe
335,2024-03-14,Keyboard,2,368.11,736.22,265367d9-e435-431d-b3f5-3616639a288a,Samuel Blackwell,Bank Transfer,Asia
336,2024-03-10,Headphones,6,467.83,2806.98,b58e93a0-dc1b-4682-b4de-20c7e4aa583d,Brian Shaw,Debit Card,South America
337,2024-02-23,Keyboard,8,365.74,2925.92,9d69592e-0cc4-4a7e-82af-073cd03e6e17,Amber Shaffer,Cash,Africa
338,2024-02-15,Headphones,8,448.04,3584.32,b415c8a7-1c94-4783-a168-1cc099fe2d8d,John Sweeney,Debit Card,Europe
339,2024-02-06,Smartphone,10,441.66,4416.6,4ab7b476-a37c-4ed1-ac49-f8bbfb13aacc,Johnathan Buckley,Bank Transfer,Oceania
340,2024-03-02,Keyboard,9,383.18,3448.62,0752530a-e958-477d-b552-1f4c755aacff,Eric Ross,Credit Card,South America
341,2024-09-01,Mouse,6,359.58,2157.48,f12401be-3de5-4880-b108-1734d561a804,Raymond West,PayPal,South America
342,2024-03-25,Monitor,6,496.36,2978.16,ad156ec5-1f7d-4424-b2df-1d219f93bfb6,David Cook,Cash,Asia
343,2024-06-01,Smartphone,9,345.52,3109.68,20807acd-9f96-498e-a47d-db010a37915a,Reginald Jones,Cash,Africa
344,2024-08-15,Smartphone,3,133.18,399.54,8b2c9c9a-f60b-4cc9-b58d-7104b8693d7d,Jessica Vance,Bank Transfer,Oceania
345,2024-09-01,Headphones,3,490.05,1470.15,fc1a1889-11ee-4c49-8dce-bd8875b8098d,Tonya White,Bank Transfer,Europe
346,2024-05-01,Keyboard,8,311.09,2488.72,24bf189f-899a-4f2b-897e-bfcb94f7d587,Antonio Harris,PayPal,North America
347,2024-01-24,Monitor,2,116.74,233.48,193501fb-5847-4256-8482-ff531f37fc96,Julie Joseph,Bank Transfer,South America
348,2024-05-15,Printer,7,108.77,761.39,9bd4001b-254f-4a4d-966f-0f296f11bedd,Jessica Perez,Bank Transfer,Asia
349,2024-01-18,Keyboard,8,101.58,812.64,fe80996c-2c2a-4c63-ac69-d470b39d898a,Renee Wilson,Debit Card,Asia
350,2024-07-21,Printer,7,388.19,2717.33,08ad1a0c-1f42-4169-94d1-ca781ffa6007,Jamie Snyder,Debit Card,North America
351,2024-06-15,Smartphone,10,475.97,4759.7,38e553a3-a3b5-4c17-b434-7deeb3b6cb10,Sheila Martinez,Debit Card,Africa
352,2024-06-19,Headphones,6,278.69,1672.14,644939f9-4ebe-4ba7-b8c6-3c49931858a6,Wanda Knight,Bank Transfer,Oceania
353,2024-06-03,Webcam,2,263.54,527.08,00e170b2-b103-4915-9334-1f1cf572e457,Catherine Hale,Bank Transfer,Oceania
354,2024-06-15,Laptop,5,145.02,725.1,8c1099b8-a167-4fa2-9f7a-fe58a5d8c984,Amanda Pratt,PayPal,Oceania
355,2024-08-02,Mouse,9,470.96,4238.64,d01984d8-7912-4a88-9d0d-ccb0ef61ef3a,Sarah Jackson,Bank Transfer,Asia
356,2024-01-24,Laptop,8,245.38,1963.04,e5690fc3-34d1-4576-be08-a9bab2488221,Bryan Mcdonald,Debit Card,Asia
357,2024-08-23,Printer,4,137.85,551.4,16d2547f-c033-4a13-bfa2-0c88274bff40,Michael Newman,Cash,South America
358,2024-04-26,Smartphone,10,491.86,4918.6,91d77cb7-0dea-4414-bd8b-8215a11fdefd,Scott Stewart,Bank Transfer,Asia
359,2024-04-08,Monitor,3,369.03,1107.09,1de73990-4ba3-4ddc-960a-21eec222408f,Bonnie Hernandez,PayPal,South America
360,2024-05-04,Keyboard,8,105.12,840.96,7f1c2f57-1bf9-4d30-8244-612519ef1a0b,Matthew Carter,PayPal,South America
361,2024-04-23,Smartphone,2,396.89,793.78,b4ba9d96-25e8-4548-8e2d-8b7f826e045b,Brandon Robbins,Bank Transfer,Asia
362,2024-05-27,Smartphone,7,45.92,321.44,061aa60c-9e03-4fcf-a33e-8e863235ca1d,Angela Joseph,PayPal,Africa
363,2024-05-12,Keyboard,8,419.08,3352.64,baa069e0-c787-4c30-9922-f8b8448080d8,Laura Fernandez,Bank Transfer,North America
364,2024-01-24,Printer,7,194.2,1359.4,6d3346af-d43c-4e3e-894b-ebc5933ef4d1,Tracey Brewer,Cash,North America
365,2024-07-13,Webcam,7,359.77,2518.39,4e22358e-398d-4120-9ee7-35145b1e0c0f,Kelly Ibarra,Bank Transfer,South America
366,2024-02-21,Monitor,7,265.2,1856.4,f8a08ef2-3f17-4fa1-b2fb-cd93c2d8ef54,Lindsay Young,PayPal,North America
367,2024-03-20,Webcam,8,486.12,3888.96,4306c254-ba4a-4f8e-931d-874679e7b7ba,Adam Clark,Credit Card,Europe
368,2024-01-18,Smartphone,10,72.68,726.8,e25c6357-0556-49e8-a369-375a078909d9,Linda Humphrey,Bank Transfer,North America
369,2024-03-30,Headphones,3,423.42,1270.26,9396393d-14c8-42b0-a38f-8cfb03660ca6,Marie Pacheco,PayPal,South America
370,2024-04-14,Keyboard,1,285.5,285.5,cef24a02-5df9-496c-981f-7c8360bad4d0,Dustin Morales,Bank Transfer,Europe
371,2024-04-29,Printer,4,95.9,383.6,a0210352-505d-4d2e-8278-4e496f34f820,Michael Waller,Credit Card,North America
372,2024-05-04,Keyboard,2,58.42,116.84,8be73751-233e-46d1-9a30-1f17a5194635,Christopher Hardy,Cash,North America
373,2024-02-13,Headphones,5,192.39,961.95,0ef4eacf-42d6-4611-9c02-26dd08057261,David Beasley,PayPal,Asia
374,2024-03-22,Keyboard,4,68.74,274.96,c0386565-ded9-4788-a227-172e14eed026,Noah Meza,Bank Transfer,Africa
375,2024-03-18,Keyboard,2,198.08,396.16,7fdddb88-89c6-489e-90bc-288ec1f2b6fa,Michael Martinez,PayPal,Oceania
376,2024-04-24,Printer,2,93.95,187.9,e311bc6f-0375-48ea-b0bb-5a6971d55869,Megan Smith,Credit Card,Europe
377,2024-04-07,Webcam,6,274.0,1644.0,29ce905c-81a4-423a-8c45-6de098ce6895,Heather Combs,Cash,Oceania
378,2024-08-12,Smartphone,1,47.61,47.61,5b0679e2-1d67-4de5-a5ff-33fa3032d350,Jonathan Hale,Credit Card,Africa
379,2024-07-09,Keyboard,5,134.38,671.9,b5f13010-e71a-4f84-aac1-4d968a3536a1,John Murphy,Credit Card,Africa
380,2024-08-19,Laptop,3,450.83,1352.49,fdc5d34a-b973-43ef-acf5-ff79340ecbfb,Philip Daniel,Debit Card,Asia
381,2024-07-16,Laptop,5,207.15,1035.75,c218a825-bd87-4c3a-8523-cc6bb980fc93,Nicole Goodwin,Debit Card,Asia
382,2024-07-08,Laptop,4,325.12,1300.48,b0d7612d-ef06-47ee-bc27-04b8c30fb2e7,Alexander Esparza,Credit Card,North America
383,2024-03-25,Webcam,2,480.65,961.3,5152e8df-bcb2-44c4-bede-86d5d4d16874,Joshua Boyer,Debit Card,Europe
384,2024-04-04,Monitor,7,467.37,3271.59,b209bed1-005a-4e8f-9de6-0984e281d0d7,Thomas Perry,Cash,South America
385,2024-01-15,Smartphone,8,306.84,2454.72,37022464-81bc-4a25-a73b-26b39e35997e,Ruben Matthews,Bank Transfer,Africa
386,2024-04-04,Monitor,3,256.21,768.63,d9dcaf08-f86c-49d7-8ae0-fb3fccc6d0af,Aaron Lyons,Debit Card,Asia
387,2024-04-25,Headphones,9,290.09,2610.81,07eb666c-0742-4850-b83c-422202123ea9,John Benson,Debit Card,Oceania
388,2024-07-23,Mouse,3,475.54,1426.62,acd062a3-41fe-46d0-be7e-a8699f428aa3,Johnathan White,Bank Transfer,North America
389,2024-05-16,Printer,2,188.86,377.72,83413157-e4fe-4a89-8f5d-5dab7c78ece0,Joy Goodman,Debit Card,Oceania
390,2024-05-29,Webcam,1,289.71,289.71,61c5533e-1a97-4830-b77c-2327a61d7ae9,Jerry Garcia,Credit Card,North America
391,2024-07-03,Keyboard,9,51.43,462.87,8f400eb2-4133-47eb-9bf6-ddfec7d6ff0c,Megan Allen,Cash,South America
392,2024-02-13,Printer,3,56.35,169.05,0b55f185-fb06-47df-ace3-8a3e7994fb64,Joshua Smith,Debit Card,Asia
393,2024-03-10,Keyboard,2,422.8,845.6,bd4b8df9-832f-454b-b765-201afd6b1185,Bruce Johns,Bank Transfer,North America
394,2024-06-19,Smartphone,6,494.51,2967.06,9d9f1f6e-596e-4b60-a271-78b0f86b2d52,Gary Howard,Credit Card,Oceania
395,2024-06-17,Monitor,2,411.43,822.86,4d76f0fd-6a8c-460d-936f-cc7971980c92,Ashley Harris,Cash,Asia
396,2024-03-11,Keyboard,2,441.53,883.06,614b4927-ea72-4ad3-b54a-6e5ef9865faf,Richard Mendez,Cash,Europe
397,2024-04-26,Laptop,7,496.42,3474.94,6e96e7a5-963a-4d9f-a332-fc6b993c6888,Leonard Smith,PayPal,Asia
